PlayerId	GamerTag	Country	Birthday
567741	ひさ	Japan	
567744	katsuaki	Japan	
567746	タンノ	Japan	
567838	WrongInputRyan	United States	
567852	Nauman	Japan	
567875	handsome-orikasa	Japan	
567878	GutsBoom	Taiwan	
567899	VsAG Asami	Japan	
567909	チリ	Japan	
567925	肥前のアサシン	Japan	
567942	Bunzo	Japan	
568026	EBIKANI	Japan	
568029	RAGA	Japan	
568068	左足	Japan	
568136	セリカ	Japan	
568162	るぴん	Japan	
568243	Mumei	Japan	
568338	むろ		
568340	ナルチュウ	Japan	
568393	マツダルシム	Japan	
568545	魔法少女ざんぎたん	Japan	
568623	BusterFujiyama	Japan	
568678	ジャン魂	Japan	
568688	シシガミ文具	Japan	
568908	ISIIIPRO	Japan	
568921	Kensei	Japan	
569072	takepi		
569117	てゐ		
569155	saba	Japan	
569159	クニイ(BCG630)		
569179	バーム	Japan	
569200	どりばー	Japan	
569211	UNDERTTT	Japan	
569213	mesio	Japan	
569309	よっちー	Japan	
569481	えたろー	Japan	
569561	XL	Japan	
569597	ざくろ	Japan	
569600	YHC-mochi	Japan	
569615	Shine-H		
569637	Yohei	Japan	
569661	てんちょ	Japan	
569673	Naoto	Japan	
569679	きりまゆ	Japan	
569684	くるテク	Japan	
569697	なかじま	Japan	
569702	ハヤシ	Japan	
569708	suffer345	Japan	
569792	白足のジャガー	Japan	
569794	さぱす	Japan	
569796	fin	Japan	
569841	Dr.アブニマーチ	Japan	
569846	まっは	Japan	
569866	Zettai-REID	Japan	
570031	uni	Japan	
570222	kuudoudesu	Japan	
570239	Soudai	Japan	
570247	inoko	Japan	
570303	ステーキ	Japan	
570311	あっくん	Japan	
570333	寝太郎	Japan	
570350	G.Y.R.O	Japan	
570351	セラード	Japan	
570356	maeken	Japan	
570381	Robert#R	Japan	
570384	キャラメル	Japan	
570416	マユゲさん	Japan	
570419	タカセ		
570424	とも	Japan	
570426	パンチ鳥	Japan	
570442	Masa	Japan	
570448	sk	Japan	
570478	Ebishi	Japan	
570496	okaemon	Japan	
570506	ねこそぎ	Japan	
570603	baruji		
570647	しょーやん	Japan	
570672	CHAP		
570679	GYOA	Japan	
570682	ぐち	Japan	
570685	いちお		
570731	ほのめだよーん	Japan	
572458	玉井	Japan	
572508	Bonanza	Japan	
572515	sasaship	Japan	
572526	Senaru		
572604	前ダッシュ絶対とめる君	Japan	
572964	Choculus	United States	
579430	もえでん	Japan	
580285	CBA	Japan	
580574	オルメン	Japan	
582141	nankaifighter	Japan	
582145	Air Tony	United States	
583176	BP Amoco	United States	
583657	Brandon!		
586922	Kenfully	Austria	
587008	JohnSnuu	United States	
587502	GooseNYC	United States	
588067	kussue	Japan	
588734	Ryoichi	United States	
589600	JL Snow	United States	
589625	Ochibi33	Japan	
592139	BlazingFox	United States	
596463	Young_Gouki	United States	
604517	Sangmillon	United States	
606328	GuapoKami	United States	
608157	Nab Nabs	Netherlands	
612691	KriticaldaGod	United States	
614794	InfernOwl	United States	
616046	NunCity	United States	
616064	Fujimura	Japan	
616069	Johnny	Japan	
616335	Hee-Homeboy	United States	
616921	Musa-Keita	United States	
617244	Trinhaucracy	United States	
617291	LLJB3	United States	February 26
618480	JuanWique	United States	
623094	Otani	Japan	
623779	カッタくん	Japan	
624333	REJECT| AngryBird	United Arab Emirates	
624623	HD-CM	Puerto Rico	
624813	KARMENSAMA	United States	
625904	べネット		
626038	ぢ	Japan	
626061	桃酢レディ	Japan	
626085	つばい	Japan	
626110	SPY	Japan	
626153	BLUE	Japan	
626622	SWAGNEMITE	United States	
626745	Malice Jack	United States	
626859	シャー	Japan	
626969	猿GINE	Japan	
626989	B		
627039	いとう	Japan	
627065	Hishow	Japan	
629561	そこのおまえ	Japan	
629631	Finnesedan	United States	
629705	あずお	Japan	
629749	johnnydayon	Japan	
630762	ajcc	Japan	
631023	エムジマ		
631827	まろしぃ		
631838	Player93	United States	
632134	Xanide		
632405	(Just)Jordan		
632437	Higuchi	Japan	
633048	KEI.B	Japan	
633261	potengel16	Japan	
635355	chipotle	Australia	
635651	KoffiPot	United States	
635836	Bionicman333	United States	
638302	Big Mac	United States	
645435	nova choom	United States	
646962	じたん(Zidane)	Japan	
647156	Aaronkiri	United States	
649265	Cupbot		
650851	Yamato	Japan	
650893	あふろん	Japan	
650906	NellBomb	United States	
655274	Halepeanyo	United States	
655415	Shinanochan	Japan	
655739	Alec	United States	
655832	HOJU	United States	
655952	やこー	Japan	
655972	とっとみたけ	Japan	
656104	Hatorn	United States	
657023	Alex_dotdot	United States	
657157	SleepyMan	United States	
657291	Chato		
657412	swoops		
657939	Moriwo	Japan	
658918	Brayan_Job	Brazil	
659408	PantzForHire	United States	August 1, 1995
659483	okooko	Japan	
659563	higg	South Korea	
660113	Cosco	South Korea	
660130	KUDO	Japan	
660157	BALLBEAR	Japan	
664044	SweetJP	United States	
666020	Wetkunai	United States	
666787	Mangocopter	United States	
667127	Xiei	United States	
668240	GiefKid	United States	
668556	Brother Ichiban	United States	
668863	Dawwed	France	
669621	gamein99	Belgium	
670763	NB_Ranger	South Korea	
671712	Owlx	United States	
672354	nemrod	United States	
675007	ref	Japan	
678925	SoFloLaz	United States	
679205	Yoske	Japan	
679603	WiseBlood	Venezuela	
681469	あっしゅ	Japan	
683156	poopchalk	United States	
683508	Tony_Shuai	Japan	
683854	P-Roni	United States	October 28
684475	tako956402	Japan	
685896	aRBy	United States	
687316	Yan	United States	
688316	Jobo2494	United States	
689371	holla	United States	
693118	Umbra	United States	
694104	Yungwitch	United States	
698959	phantoh	United States	
699782	Kilzyou	France	
701512	Walooiji	United States	
701784	B-KUN	Japan	
704376	jukeboxjohn	United States	
705239	KidCarloMagno		
706019	GGND09	Japan	September 9, 1998
706752	Yujiro	United States	
707721	Delish	United States	
708197	HotSoup	United States	
710711	RB	Taiwan	
710797	TIREDBUTSTRONG	United States	
711000	Toastyfishpants		
711019	GrayishStrider	United States	
714167	OlCrunchy	United States	
717800	Haupp	Canada	
719158	FightingBaker	United States	
719380	Zukeyni	United States	
719549	StarknightJ25	United States	
726024	Kite	United States	
726465	Sparda	United States	
726644	JJ24		
727161	Nakano Sagat	Japan	
728332	El Jefe	United States	
731686	hirohiro	Japan	
732612	Command Crab	United States	
734160	Burstdragon1	Canada	July 11
735128	DoctaDigital	United States	
735615	Banananaught		
737324	CaptainAham	United States	
738253	Nagisa	Hong Kong	
738490	OneTrueSnorlax	United States	
738908	Geeck-O	Italy	
742266	Cosmic Caller	United States	
744059	WorldWalker		
744237	NeoTurfMaster	United States	April 11
746717	douk.noukem	United States	
746725	Chaotic Jelly	United States	
747659	goodfeel	United States	
748442	KOF0077g		
748957	Sympo_	United States	
751041	Harumy	Japan	
752352	ShowHey		
753004	yukakuramoti	Japan	
753040	はんふとし	Japan	
754181	KNIGHT	Japan	
754215	kouki	Japan	
755713	Tinky	United States	
760606	NZA		
763528	Pocketsand	United States	
764466	Goldengoron	United States	
764789	jojotaro	Japan	
764810	RozeRoze	Japan	
766203	Yamasaki	Japan	
766280	大城	Japan	
766299	Yuto	Japan	
766300	OWA		
766302	kuesuto	Japan	
766323	kerottpy	Japan	
766329	Dao		May 1, 1991
766351	gunmakoku	Japan	
766392	yagisanmee	Japan	
768344	shouma	Japan	
768484	省吾	Japan	
768762	ryox	Japan	
772271	Rozay	United States	
772486	オールドティ	Japan	
776700	bashio	Japan	
781849	ragtag7		
782940	SodaDrum		
783240	ランガサミ/rangasamy		
783245	touno		
783248	Desangel213	Malaysia	
783305	macF	United States	
785557	Buddylikefriend	United States	
786180	Leshar	South Korea	
786782	BloodRedSakura	United States	
790818	B1ackMachsimo	United States	
792772	Shazzeh	United States	
793407	FLEX	United States	
797160	Maffy	United States	
797693	kamadango	Japan	
798123	Gestalt	United States	
803791	Cinco Sweets	United States	
806198	YoshiUchiha	Canada	
816276	hanky	United States	
820869	ちゃーこ	Japan	
820911	KILAPAN	Japan	
821069	EGHCO	Mexico	
821076	づま	Japan	
823201	NEW CHALLENGER		
830613	owaechan	Japan	
835837	KrillinBChillin	United States	
839150	Kamui	United States	
843174	roguesroyce		
844460	hanamaruki		
845386	iori	Japan	
845393	shohei	Japan	
845694	SonixBeLit	United States	
846361	Kei	Japan	
849125	nakii(なきい)	Japan	
852948	dastry	United States	
853604	Oniki	Japan	
861163	Naji	United States	
861558	mssg	Japan	
861717	Maleficent Kurh	France	
861755	シオヤ		
861907	Legacy	United States	
864493	aiai	Japan	
865232	たゆたゆ	Japan	
865363	labo	Japan	
866548	Fitts		
866777	toriaka	Japan	
866797	Onta	Japan	
866858	miya	Japan	
867742	tottoko_toshi	Japan	
867746	iegamo		
867770	NihongoGamer	Japan	
867779	tateno		
867831	doruko	Japan	
870434	Rawbinson	United States	
871820	FeoLeo	United States	
872546	Kenzi83	Hong Kong	
873070	Sajallday	United States	
873656	D4C		
875280	Golden Freddy	United States	
876408	Kindevu	Japan	
877313	Hizzle	United States	
878214	NAKORURU	South Korea	
883594	Pch	United States	
890620	UltraSnance	United States	
892881	WHH	Indonesia	
894065	Noble	Japan	
895022	PacP	Japan	
895617	Yoshino DQにして下さい	Japan	
897848	Gnarly	United States	
899330	farabaugh100	United States	
900109	DoYouKnowPekora	United States	
904914	Ndroo	United States	September 26
906286	Difficult	United States	
910884	Girudan	Japan	
913906	INAGAKI	Japan	
919364	Triumph		May 31
921834	Wild_dog518	United States	
921851	mozz	United States	
923481	ProtoPacket	United States	
924747	Rekterio	United States	
935387	AO		
937233	Isaiah	United States	
937939	TheCommissioner	United States	
940570	ModeFX	United States	
942416	Revilo	United States	
942765	NeoJudai.EX	United States	
944043	1true_champ	United States	
944591	UltraCham	United States	
945592	Lime	United States	
946548	Jahzz0	United States	
947590	Prince	United States	
948362	Hippo	United States	
949311	TK	United States	
957396	ShwyGuy	United States	
959465	kagecchi	Japan	
960478	AT	Japan	
960666	VastForce	United States	
961898	Enigma	United States	
964488	Girdot	United States	
964509	SinkToTheBeat	United States	
968010	Ding	United States	
969344	MixupCity	Japan	
976708	WumboVan	South Korea	
976815	T3MP3ST		
977212	Rikemansbarnet	Sweden	
977565	Shel	United States	
978411	moyaki	Japan	
979271	Ludger	Japan	
979440	BlackSamuraiX	United States	
981153	Modren	United States	
981224	kousei	Japan	
986780	puffa	United States	
989993	Vizual		
990095	ponica	Japan	
990361	Basomatic	United States	
991912	RosegoldRex		
996404	NegligentPower	United States	
997018	Arson	United States	
997905	PostMaloneClarity:Bingus	United States	
999446	Giraffe	United States	
999989	Milkshake		
1000028	Sydet		
1003098	Vizual Wanderer		
1004489	Waygukin	South Korea	
1005269	PancakesNBacon	United States	
1007128	Musketgiggity	United States	
1007410	TurboShawn	United States	
1009874	Chrisuu	United States	
1012015	U	Philippines	
1012429	GalaxyStar	United States	
1012745	JPH	United States	
1015147	J-smash	United States	
1015208	Mr. RiceGuy		
1017736	Bread	United States	
1019371	treemang	United States	
1019401	neplus	United States	
1019452	Daim	United States	
1020716	たかだんご	Japan	
1021853	ChampD	United States	
1022963	kingnothing	United States	February 21
1023256	The Grungoid	United States	
1023320	Locapa	United States	
1024661	Holo	United States	
1028857	Mikey631	United States	
1029880	Pilch	United States	October 30
1030156	Thaiphoon	United States	
1034950	ユキムラ	Japan	
1039937	DHALEEM	United States	
1040031	dotbanana	United States	
1040034	Slime	United States	
1041359	AngelAvenger	United States	
1041452	zzz		
1046302	liley_0309	Japan	
1046322	にくきゅう	Japan	
1046377	musui		
1053664	Runa	United States	
1057586	ohthanks	United States	
1058393	Fleecer	United States	
1058536	GoufTroupe	United States	
1058990	Mewmon	United States	
1059260	LenixStone		
1061169	DonShark	United States	
1064306	D-Com	United States	April 15
1064520	AzureWolf97	United States	
1065790	Nz!	United States	
1067843	Farfellelo	Canada	
1070919	garuru	Japan	
1073587	BadNewsBrendon	United States	
1074987	武蔵	Japan	
1080718	Dingus Khan XI	United States	
1082455	Kaiten	United States	
1087950	Near1	Japan	
1087983	DESORA	Japan	
1089403	YK_ink	Japan	
1091311	Nilah	United States	
1094760	Sigmar	United States	April 18
1095080	Gogeta Job	United States	
1098962	なつめが食べてる途中でしょーが!	Japan	
1100173	DjOneOne	United States	November 1
1100465	くびちょり		
1100726	sndbomb	United States	
1102032	はんべぇ	Japan	
1102402	Cactipus	United States	
1102908	BlackVegetaFGC	United States	
1103015	13lanco	United States	
1103301	Witwickey	United States	
1104851	ゴルモ	Japan	
1105411	Baki	United States	
1106543	Kenngoo		
1107417	Heart	United States	
1109305	ちゃんさん	Japan	
1111590	stormKUBO	Japan	
1114708	ジャンケンマン	Japan	
1115157	science	United States	
1115959	arurun	Japan	
1118026	かげろー		
1119257	Deyvonn	United States	April 9
1119475	角の字	Japan	
1120016	Nyrebo		
1120246	Kohakutou	Japan	
1120629	InconsiderateRaccoon	United States	
1122120	Stitch	United States	
1122195	hn1t	United States	
1123734	NessDan	United States	
1126428	yukihira77	Japan	
1126435	takokasu	Japan	
1128289	AMELITHA	France	
1130623	Swift	United States	
1131174	Redmercury		
1131358	Komura		
1131522	あみすけ	Japan	
1131757	Forest Palaceもみやま	Japan	
1133501	3rdWheelStudent		
1138026	バギー	Japan	
1139931	MORTAL_ZUBAT		
1141235	Y|ゲーミング属	Japan	
1141411	wtfchaj	United States	
1141533	Darevice	United States	
1141818	Captain Crow	United States	February 15
1143118	DawnAF	United States	
1147202	しゅうまい	Japan	
1148242	MysticSmash	United Kingdom	
1149022	Protein	United States	
1151706	Xerna	Netherlands	
1151875	markmeadowz	United States	
1151970	しきそ	Japan	
1153292	のいにく	Japan	
1153677	Mysticalqueer	United States	
1154541	Klonoak	United States	
1154583	Kryloz	United States	
1154615	Lil Miata	Japan	
1154814	Kawano	Japan	
1155112	Cormick	United States	
1155127	Windham	United States	
1159986	Coppo-Sama	United States	May 6, 1985
1161113	Demi-Fiend	United States	
1161668	Gator	United States	
1161909	Freedom	Japan	
1162969	Moe	United States	
1163344	Glypherson	United States	
1164081	Strangebrew	United States	
1164446	[RR] | Saint Harri	United States	
1164758	Peeps	United States	
1168180	kubo	Japan	
1168283	stone	United States	
1172479	Polarity		
1173700	JPT-2	United States	
1174423	gr8stalin's mustache!	United States	
1174475	Solidusteve	Canada	
1178778	Corso	United States	
1180193	Aquila		
1183483	LongJohnCena	United States	
1184695	ショゴ	Japan	
1185259	Bonesorblah	Bahamas	
1186844	あるぐん	Japan	
1187442	Hollow	United States	June 10, 2001
1188051	Veeterz	United States	
1193874	Wobbles	United States	
1197177	Berserk-Y	South Korea	
1199676	Muon	Hong Kong	
1200626	WordsOnGhost	United States	
1202918	CruelBiscuit	United States	
1205612	fakebruno		
1206318	yashio	Japan	
1208862	Goob	United States	
1211281	ArrogantSamurai	United States	
1212885	Vxbao	China	
1214836	まっ茶	Japan	
1216908	Momome	Japan	
1217502	Nitram	France	
1228359	Hibiki	Japan	
1228390	ドンピシャ	Japan	
1228569	赤城山	Japan	
1228595	ばれん		
1228615	bonju	Japan	
1228620	Yanai	Japan	
1228715	マルチ	Japan	
1229943	makoto		
1231171	IAC		
1231252	あほーせー	Japan	
1231260	kouhe-	Japan	
1231263	PeterTom	Taiwan	
1231457	kobayan	Japan	
1233027	エドみや	Japan	
1233569	Malmi	Japan	
1235801	kaisu		
1237469	JPZone	United States	
1238051	宇宙ママ	Japan	
1238279	JetRed	United States	
1238288	青木まざはる		
1240311	つえぺり	Japan	
1242296	HeartlessNobodyXIII	United States	
1242703	Torball	United States	
1245192	HIDEAKI		
1245296	Cluter	United States	
1246628	ZeonAce	United States	
1248641	Bingus		
1249755	K-TA	Japan	
1250282	Hershel	Japan	
1254378	MKI(ムカイ)	Japan	
1254397	Numa		
1254535	すえまる	Japan	
1255606	Nagipuro	Japan	
1255667	ヒロリン兄さん	Japan	
1255735	さくらこ		
1257109	Imbeingsneaky	United States	
1257257	Torimeshi	Japan	
1258125	Kurita Oyakata	Japan	
1258210	caz	United States	
1259245	Dermn8er	United States	
1259843	RabidGrim	United States	
1260989	Dickle	Taiwan	
1261997	Tension	Japan	
1262489	paddylee	Taiwan	
1263320	LouisCampbell		
1263512	ダイヤル	Japan	
1263921	Tao	United States	
1264036	JD Byron	United States	
1264404	Olipop	Canada	
1264488	vWsym	Saudi Arabia	
1264656	K7 Showoff	United States	
1265048	すぴくん		
1265616	Fe	Japan	
1266036	matted__	Japan	
1267149	machomadman	United States	
1267417	yumurug	Japan	
1268523	Queen		
1268530	SHOUGA		
1269063	SaWce	United States	
1270535	Zumasawa	Japan	
1270585	Oh-Takeshi	Japan	
1270694	potohu	Japan	
1272344	大分人		
1273625	のわーる	Japan	
1274950	Great Fireball	United States	
1275596	ElSeco	United States	
